game_name,reviews_like_rate,all_reviews_number_k,release_date,developer,user_defined_tags,supported_os,supported_languages,price,other_features,age_restriction,rating,difficulty,length,estimated_downloads_k,day,month,year,total_revenue_million,main_tag,main_feature,reviews_like_rate_MinMax,all_reviews_number_MinMax,price_MinMax,difficulty_MinMax,age_restriction_MinMax,rating_MinMax,length_MinMax,estimated_downloads_MinMax,total_revenue_MinMax,developer_Cod,main_tag_Cod,main_feature_Cod,supported_os_Cod,generation
FINAL FANTASY VII,92,24.16,2013-07-04,Square Enix,"JRPG, Turn-Based, Story Rich",win,"English, German, French, Spanish - Spain",9.49,"Single-player, Steam Achievements, Remote Play on Phone, Remote Play on Tablet, Family Sharing",13,4.39,3,66,2890.0,4,7,2013,27.43,JRPG,Single-player,0.9000000000000001,0.002743152342072801,0.11863982997874735,0.5,0.7647058823529411,0.9009009009009007,0.8227848101265823,0.009438909264466909,0.005562991806603391,1410,18,7,0,8
MY HERO ULTRA RUMBLE,66,20.08,2023-09-29,Byking Inc.,"Anime, Action, Combat, Fighting",win,"English, Japanese, French, Italian, German, Spanish - Spain",0.0,"Single-player, Online PvP, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, In-App Purchases",13,3.5,4,69,2400.0,29,9,2023,0.0,Anime,Single-player,0.5750000000000001,0.0022797129401822404,0.0,0.75,0.7647058823529411,0.7004504504504504,0.8607594936708861,0.00783849072562356,0.0,246,4,7,0,9
WRATH: Aeon of Ruin,77,1.74,2024-02-27,KillPixel Games,"Action, FPS","win, linux","English, French, German, Spanish - Spain, Japanese, Russian, Simplified Chinese, Turkish",12.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",13,3.5,3,14,868.8,27,2,2024,10.85,Action,Single-player,0.7125,0.0001965073934486934,0.1561445180647581,0.5,0.7647058823529411,0.7004504504504504,0.16455696202531644,0.0028373460997522582,0.0022004542873367405,817,2,7,1,9
Amazing Cultivation Simulator,86,18.6,2020-11-25,GSQ Games,"Simulation, RPG, Sandbox",win,"English, Simplified Chinese",24.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Family Sharing",0,4.0,4,80,1170.0,25,11,2020,29.24,Simulation,Single-player,0.825,0.002111602568908214,0.3124140517564695,0.75,0.0,0.813063063063063,1.0,0.0038211135770984156,0.005930072199237446,603,31,7,0,9
SUPERHOT VR,82,7.48,2017-05-25,SUPERHOT Team,"FPS, Puzzle, Management",win,"English, Simplified Chinese, Traditional Chinese, French, Italian, German, Spanish - Spain, Japanese, Polish, Russian, Korean",9.99,"Single-player, Steam Achievements, Tracked Controller Support, VR Supported, SteamVR Collectibles, Steam Leaderboards, Family Sharing",13,4.13,3,5,1860.0,25,5,2017,18.58,FPS,Single-player,0.7750000000000001,0.0008485030225790403,0.12489061132641581,0.5,0.7647058823529411,0.8423423423423422,0.05063291139240507,0.006074764172612521,0.0037681512127849433,1304,14,7,0,8
Metro Mini Market Simulator,76,0.01,2025-05-28,Altai Entertainment,"Simulation, Management",win,"English, French, Italian, German, Simplified Chinese, Portuguese - Brazil, Traditional Chinese, Japanese, Korean, Spanish - Latin America, Russian, Turkish",2.49,"Single-player, Steam Cloud, Family Sharing",0,2.11,2,23,0.42,28,5,2025,0.0,Simulation,Single-player,0.7000000000000001,0.0,0.031128891111388928,0.25,0.0,0.3873873873873873,0.27848101265822783,1.0778328935067458e-06,0.0,79,31,7,0,9
Party Hard 2,78,2.17,2018-10-25,Pinokl Games,"Pixel Graphics, Action, Stealth, Simulation","win, mac","English, Polish, French, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Korean, Japanese, Russian",10.49,"Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",13,3.47,4,18,770.8,25,10,2018,8.09,Pixel Graphics,Single-player,0.7250000000000001,0.0002453502715891201,0.13114139267408426,0.75,0.7647058823529411,0.6936936936936937,0.2151898734177215,0.0025172623919835885,0.0016407073902814959,1140,22,7,3,8
The Great War: Western Front™,67,2.41,2023-03-30,Petroglyph,"Strategy, War, Turn-Based, Tactical",win,"English, French, Italian, German, Spanish - Spain, Polish, Russian, Simplified Chinese, Turkish",17.99,"Single-player, Online PvP, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",10,2.75,4,16,159.8,30,3,2023,2.87,Strategy,Single-player,0.5875,0.00027261141287680015,0.22490311288911113,0.75,0.5882352941176471,0.5315315315315314,0.18987341772151897,0.0005216384588544316,0.0005820556501987507,1132,36,7,0,9
Hello Kitty Island Adventure,93,4.45,2025-01-30,Sunblink,"Open World, Adventure, Simulation, Cute",win,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",18.99,"Single-player, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",0,3.2,2,16,203.3,30,1,2025,3.86,Open World,Single-player,0.9125000000000001,0.0005043311138220801,0.23740467558444803,0.25,0.0,0.6328828828828829,0.18987341772151897,0.0006637164311803209,0.0007828344284903058,1466,21,7,0,9
Party Hard,91,8.8,2015-08-25,Pinokl Games,"Pixel Graphics, Stealth, Strategy, 2D","win, mac, linux","English, Russian, German, Spanish - Spain, Romanian, French, Ukrainian, Japanese, Portuguese - Brazil, Simplified Chinese",5.79,"Single-player, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",17,3.35,4,9,2050.0,25,8,2015,11.87,Pixel Graphics,Single-player,0.8875,0.0009984392996612804,0.07238404800600075,0.75,1.0,0.6666666666666666,0.10126582278481013,0.006695334626449739,0.00240731727103107,1140,22,7,4,8
The Pathless,91,1.5,2021-11-16,Giant Squid,"Adventure, Platformer, Story Rich, Open World, Action",win,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Turkish",18.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",10,3.93,3,15,113.1,16,11,2021,2.15,Adventure,Single-player,0.8875,0.00016924625216101338,0.23740467558444803,0.5,0.5882352941176471,0.7972972972972973,0.1772151898734177,0.00036910877362181016,0.00043603472053216515,641,3,7,0,9
Storage Hustle,72,1.3,2023-11-08,Broken Clock,"Simulation, Management, Early Access",win,"English, Turkish, French, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Portuguese - Brazil, Italian",3.49,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0,2.67,2,18,95.2,8,11,2023,0.33,Simulation,Single-player,0.65,0.00014652863442128004,0.043630453806725845,0.25,0.0,0.5135135135135135,0.2151898734177215,0.0003106445045497776,6.692625943051837e-05,233,31,7,0,9
Devil May Cry HD Collection,93,12.33,2018-03-13,"CAPCOM Co., Ltd.","Action, Combat",win,"English, French, Italian, German, Spanish - Spain, Japanese, Traditional Chinese, Simplified Chinese",17.99,"Single-player, Steam Achievements, Steam Trading Cards, Remote Play on TV, Family Sharing",17,3.91,4,40,1900.0,13,3,2018,34.18,Action,Single-player,0.9125000000000001,0.0013994052527675738,0.22490311288911113,0.75,1.0,0.7927927927927927,0.4936708860759494,0.006205410583946673,0.006931938022227631,251,2,7,0,8
Labyrinth Of The Demon King,93,0.88,2025-05-13,J. R. Hudepohl,"Survival, Horror, RPG",win,"English, Japanese, Simplified Chinese, French, Italian, German, Portuguese - Brazil, Russian, Traditional Chinese, Spanish - Spain, Arabic",10.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",17,2.75,3,8,46.2,13,5,2025,0.48,Survival,Single-player,0.9125000000000001,9.882163716784004e-05,0.13114139267408426,0.5,1.0,0.5315315315315314,0.08860759493670886,0.0001506026506654426,9.734728644439036e-05,757,37,7,0,9
La Quimera,56,0.1,2025-05-07,Reburn,"Early Access, FPS, Realistic",win,"English, Ukrainian",17.99,"Single-player, Online Co-op, Steam Achievements, Family Sharing",17,2.23,3,3,4.3,7,5,2025,0.08,Early Access,Single-player,0.45000000000000007,1.0222927982880004e-05,0.22490311288911113,0.5,1.0,0.4144144144144144,0.025316455696202535,1.3750534792919397e-05,1.6224547740731727e-05,1228,13,7,0,9
Prince of Persia The Lost Crown,84,3.69,2024-08-08,Ubisoft Montpellier,"2D, Platformer, Action, Adventure",win,"English, French, Italian, German, Spanish - Spain, Arabic, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese, Persian",31.99,"Single-player, Steam Achievements, Captions available",10,3.65,4,25,204.5,8,8,2024,6.54,2D,Single-player,0.8,0.0004180041664110935,0.39992499062382797,0.75,0.5882352941176471,0.7342342342342342,0.3037974683544304,0.0006676358235203453,0.0013263567778048187,1605,1,7,0,9
Hellsplit: Arena,85,3.64,2019-09-09,Deep Type Games,"Action, RPG, Combat, Sandbox",win,English,12.49,"Single-player, Tracked Controller Support, VR Only, Family Sharing",17,3.0,4,6,382.0,9,9,2019,4.77,Action,Single-player,0.8125,0.00041232476197616017,0.1561445180647581,0.75,1.0,0.5878378378378378,0.06329113924050633,0.0012473792738156404,0.0009673886590411291,415,2,7,0,8
LEGO® Bricktales,85,1.23,2022-10-12,ClockStone,"Puzzle, Simulation",win,"English, French, German, Spanish - Spain, Japanese, Korean, Portuguese - Brazil, Russian, Simplified Chinese, Italian, Danish",14.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0,2.32,3,12,224.7,12,10,2022,3.37,Puzzle,Single-player,0.8125,0.00013857746821237336,0.1873984248031004,0.5,0.0,0.4346846846846846,0.13924050632911392,0.0007336122612440916,0.0006834590735783241,305,24,7,0,9
Keep Driving,94,2.63,2025-02-06,YCJY Games,"Pixel Graphics, RPG, Adventure",win,English,9.29,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",10,3.6,3,4,161.2,6,2,2025,1.5,Pixel Graphics,Single-player,0.925,0.0002976007923905068,0.11613951743967996,0.5,0.5882352941176471,0.7229729729729729,0.0379746835443038,0.0005262110832511269,0.0003042102701387199,1703,22,7,0,9
Erica,78,1.47,2021-05-25,Flavourworks,"Adventure, Visual Novel, Horror, Story Rich",win,"English, French, Italian, German, Spanish - Spain, Arabic, Dutch, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Traditional Chinese",11.99,"Single-player, Steam Achievements, Family Sharing",17,2.86,1,10,198.0,25,5,2021,2.37,Adventure,Single-player,0.7250000000000001,0.00016583860950005337,0.14989373671708964,0.0,1.0,0.5563063063063062,0.1139240506329114,0.0006464057816785459,0.00048065222681917746,565,3,7,0,9
Neighbors: Suburban Warfare,65,1.28,2025-04-17,Invisible Walls,"Early Access, Building, Combat, FPS",win,"English, Danish, Japanese, Simplified Chinese, Traditional Chinese, Russian, German, Spanish - Spain, Portuguese - Portugal, French, Italian, Hungarian, Spanish - Latin America, Ukrainian, Turkish",5.79,"Online PvP, Steam Achievements, In-App Purchases, Family Sharing",10,2.8,3,21,103.1,17,4,2025,0.6,Early Access,Online PvP,0.5625,0.00014425687264730673,0.07238404800600075,0.5,0.5882352941176471,0.5427927927927927,0.2531645569620253,0.0003364471707882724,0.00012168410805548795,745,13,4,0,9
Glyphica: Typing Survival,89,1.08,2024-10-09,aliasBLACK,"Early Access, Action, Roguelike","win, mac","English, Japanese, Spanish - Spain, Portuguese - Brazil, Turkish, French, Italian, German, Indonesian, Polish, Finnish, Korean, Simplified Chinese",5.79,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",13,3.5,2,10,66.1,9,10,2024,0.38,Early Access,Single-player,0.8625,0.00012153925490757338,0.07238404800600075,0.25,0.7647058823529411,0.7004504504504504,0.1139240506329114,0.00021559924030418271,7.70666017684757e-05,1726,13,7,3,9
The Complex,77,3.03,2020-03-31,Wales Interactive,"Adventure, Visual Novel, Sexual Content","win, mac","English, French, German, Spanish - Spain, Russian, Simplified Chinese, Turkish, Italian, Arabic, Japanese, Korean, Portuguese - Brazil",7.99,"Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",17,2.97,1,11,325.0,31,3,2020,2.6,Adventure,Single-player,0.7125,0.00034303602786997343,0.09988748593574197,0.0,1.0,0.581081081081081,0.12658227848101264,0.0010612081376644752,0.0005272978015737811,1658,3,7,3,9
Human Fall Flat,94,164.03,2016-07-22,No Brakes Games,"Puzzle, Adventure, Simulation","win, mac","English, French, German, Spanish - Spain, Russian, Italian, Simplified Chinese, Japanese, Korean, Polish, Portuguese - Portugal, Portuguese - Brazil, Thai, Turkish, Ukrainian, Traditional Chinese",10.49,"Single-player, Online PvP, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Remote Play on TV, Remote Play Together, Family Sharing",0,3.08,4,29,22850.0,22,7,2016,239.7,Puzzle,Single-player,0.925,0.01863071830835531,0.13114139267408426,0.75,0.0,0.6058558558558558,0.35443037974683544,0.07463146852020829,0.048612801168167435,1046,24,7,3,8
Project Warlock,87,3.98,2018-12-06,Buckshot Software,"FPS, Pixel Graphics, Fantasy",win,"English, French, German, Spanish - Spain, Polish, Portuguese - Brazil, Russian, Simplified Chinese",12.0,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",17,3.63,3,10,1330.0,6,12,2018,15.96,FPS,Single-player,0.8375000000000001,0.0004509447121337068,0.150018752344043,0.5,1.0,0.7297297297297296,0.1139240506329114,0.00434369922243502,0.0032367972742759796,236,14,7,0,8
We Were Here Together,83,13.02,2019-10-10,Total Mayhem Games,"Puzzle, Adventure, Story Rich","win, mac","English, French, German, Spanish - Spain, Japanese, Korean, Polish, Russian, Simplified Chinese, Traditional Chinese, Dutch, Italian, Arabic, Czech, Danish, Finnish, Norwegian, Portuguese - Portugal, Portuguese - Brazil, Swedish, Thai, Turkish",7.29,"Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",13,3.62,3,11,2790.0,10,10,2019,20.34,Puzzle,Online Co-op,0.7875000000000001,0.001477781033969654,0.09113639204900613,0.5,0.7647058823529411,0.7274774774774774,0.12658227848101264,0.009112293236131531,0.004125091263081041,1578,24,3,3,8
Delivery from the Pain:Survival / 末日方舟:生存,79,0.8,2019-06-12,HuaYiTianXin,"Survival, Adventure, Strategy, Simulation, RPG",win,"English, Simplified Chinese, Traditional Chinese, Portuguese - Brazil, Spanish - Spain, Russian, Turkish, French, German, Japanese",4.49,"Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Family Sharing",17,2.44,3,7,83.8,12,6,2019,0.38,Survival,Single-player,0.7375,8.97345900719467e-05,0.05613201650206276,0.5,1.0,0.46171171171171166,0.0759493670886076,0.0002734102773195445,7.70666017684757e-05,714,37,7,0,8
Bus Simulator 21 Next Stop,73,3.51,2021-09-07,stillalive studios,"Simulation, Driving",win,"English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Japanese, Korean, Polish, Russian, Traditional Chinese, Turkish, Simplified Chinese, Spanish - Latin America",17.99,"Single-player, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0,2.63,3,10,421.0,7,9,2021,7.57,Simulation,Single-player,0.6625000000000001,0.00039755831044533345,0.22490311288911113,0.5,0.0,0.5045045045045045,0.1139240506329114,0.0013747595248664378,0.0015352478299667396,1772,31,7,0,9
Into the Radius VR,93,9.25,2020-07-20,CM Games,"FPS, Action",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese",14.99,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, Steam Trading Cards, Family Sharing",17,3.75,4,11,794.6,20,7,2020,11.91,FPS,Single-player,0.9125000000000001,0.0010495539395756804,0.1873984248031004,0.75,1.0,0.7567567567567567,0.12658227848101264,0.0025949970067274085,0.002415429544901436,257,14,7,0,9
KinitoPET,93,11.1,2024-01-09,troy_en,"Horror, 2D, Simulation, Visual Novel",win,English,3.59,"Single-player, Steam Achievements, Family Sharing",0,3.33,5,2,367.1,9,1,2024,1.32,Horror,Single-player,0.9125000000000001,0.001259691903668214,0.044880610076259535,1.0,0.0,0.6621621621621621,0.012658227848101266,0.0011987134855936693,0.0002677050377220735,1782,17,7,0,9
"Guns, Gore & Cannoli",92,3.33,2015-04-30,Rogueside,"Action, 2D, Shooter","win, mac","English, French, German, Spanish - Spain, Dutch, Portuguese - Portugal, Russian, Italian, Polish",4.79,"Single-player, Shared/Split Screen PvP, Shared/Split Screen Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",13,3.72,3,8,578.7,30,4,2015,2.77,Action,Single-player,0.9000000000000001,0.00037711245447957347,0.059882485310663834,0.5,0.7647058823529411,0.75,0.08860759493670886,0.0018898330015513283,0.0005617749655228361,1273,2,7,3,8
Winter Memories,97,8.89,2024-01-06,Dojin Otome,"Sexual Content, Anime, RPG",win,"English, Japanese, Simplified Chinese",2.0,"Single-player, Steam Cloud, Family Sharing",17,1.51,2,18,694.5,6,1,2024,1.39,Sexual Content,Single-player,0.9625000000000001,0.0010086622276441605,0.025003125390673835,0.25,1.0,0.25225225225225223,0.2151898734177215,0.0022680543623636953,0.0002819015169952137,445,29,7,0,9
WEBFISHING,97,53.51,2024-10-11,lamedeveloper,Cute,win,English,2.99,"Single-player, Online Co-op, Family Sharing",0,2.08,1,40,2200.0,11,10,2024,6.58,Cute,Single-player,0.9625000000000001,0.0060769627453786685,0.037379672459057385,0.0,0.0,0.38063063063063063,0.4936708860759494,0.007185258668952805,0.0013344690516751846,1749,11,7,0,9
Blackjack Championship,65,1.54,2020-08-25,BBstudio Inc.,"Sports, Card Game","win, mac",English,0.0,"Online PvP, Cross-Platform Multiplayer, In-App Purchases",17,2.01,4,10,457.2,25,8,2020,0.0,Sports,Online PvP,0.5625,0.00017378977570896005,0.0,0.75,1.0,0.3648648648648648,0.1139240506329114,0.0014929945271238444,0.0,138,33,4,3,9
Metal Slug: Awakening,67,3.2,2024-07-19,Tencent,"RPG, 2D, Platformer, Shooter",win,"English, French, German, Japanese, Simplified Chinese, Korean, Portuguese - Brazil, Spanish - Spain",0.0,"Online PvP, Online Co-op, Cross-Platform Multiplayer, In-App Purchases",13,4.0,3,20,590.5,19,7,2024,0.0,RPG,Online PvP,0.5875,0.0003623460029487468,0.0,0.5,0.7647058823529411,0.813063063063063,0.24050632911392406,0.0019283736928949026,0.0,1529,25,4,0,9
Kathy Rain 2: Soothsayer,95,0.21,2025-05-20,Clifftop Games,"2D, Puzzle, Visual Novel","win, mac, linux","English, French, German",10.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",13,2.7,2,13,12.0,20,5,2025,0.13,2D,Single-player,0.9375,2.2717617739733342e-05,0.13114139267408426,0.25,0.7647058823529411,0.5202702702702703,0.15189873417721517,3.889996897474347e-05,2.6364890078689057e-05,303,1,7,4,9
