game_name,reviews_like_rate,all_reviews_number_k,release_date,developer,user_defined_tags,supported_os,supported_languages,price,other_features,age_restriction,rating,difficulty,length,estimated_downloads_k,day,month,year,total_revenue_million,main_tag,main_feature,reviews_like_rate_MinMax,all_reviews_number_MinMax,price_MinMax,difficulty_MinMax,age_restriction_MinMax,rating_MinMax,length_MinMax,estimated_downloads_MinMax,total_revenue_MinMax,developer_Cod,main_tag_Cod,main_feature_Cod,supported_os_Cod,generation
The Political Process,96,1.86,2019-11-22,Verlumino Studios LLC,Simulation,win,English,14.99,"Single-player, Steam Cloud, Family Sharing",13,3.0,2,2,66.6,22,11,2019,1.0,Simulation,Single-player,0.9500000000000002,0.0002101379640925,0.1873984248031004,0.25,0.7647058823529411,0.5878378378378378,0.0126582278481012,0.0002172323204458,0.0002028068467591,1637,31,7,0,8
Might & Magic: Heroes VI,46,8.17,2011-10-13,Blackhole,"Strategy, RPG, Turn-Based",win,"English, Czech, French, German, Hungarian, Italian, Korean, Polish, Russian, Spanish - Spain",7.99,"Single-player, Online Co-op",13,3.34,3,68,977.1,13,10,2011,7.81,Strategy,Single-player,0.325,0.0009268788037811,0.0998874859357419,0.5,0.7647058823529411,0.6644144144144143,0.8481012658227849,0.0031910712584394,0.0015839214731889,200,36,7,0,8
Rusty Lake: Roots,97,7.02,2016-10-20,Rusty Lake,"Puzzle, Adventure, Horror, 2D","win, mac","English, Dutch, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Simplified Chinese, Danish, Japanese, Korean, Polish, Russian, Turkish",3.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",13,3.92,3,7,1140.0,20,10,2016,4.55,Puzzle,Single-player,0.9625,0.0007962525017776,0.0498812351543943,0.5,0.7647058823529411,0.7950450450450449,0.0759493670886076,0.0037231287685978,0.0009227711527541,1288,24,7,3,8
Muse Dash,91,105.5,2019-06-20,peropero,"Anime, Cute, 2D, Combat","win, mac","English, Japanese, Simplified Chinese, Traditional Chinese, Korean",2.99,"Single-player, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",13,3.78,3,28,8730.0,20,6,2019,26.1,Anime,Single-player,0.8875,0.0119824074768223,0.0373796724590573,0.5,0.7647058823529411,0.7635135135135134,0.3417721518987341,0.0285132853192529,0.0052932587004137,1759,4,7,3,8
Brothers in Arms: Hell's Highway™,90,2.08,2008-10-08,Gearbox Software,"War, Action, FPS, Tactical",win,"English, French, Italian, Spanish - Spain",7.99,"Single-player, Family Sharing",17,3.7,3,18,492.5,8,10,2008,3.94,War,Single-player,0.875,0.0002351273436062,0.0998874859357419,0.5,1.0,0.7454954954954954,0.2151898734177215,0.0016082899851262,0.000799058976231,629,41,7,0,7
Prince of Persia: The Two Thrones™,79,2.2,2005-12-07,Ubisoft Montreal,"Action, Adventure, Platformer, Stealth, Combat",win,"English, French, German, Italian, Spanish - Spain",7.99,"Single-player, Family Sharing",10,3.84,3,20,1010.0,7,12,2005,8.07,Action,Single-player,0.7375,0.00024875791425,0.0998874859357419,0.5,0.5882352941176471,0.7770270270270269,0.240506329113924,0.0032985279317618,0.0016366512533463,1606,2,7,0,7
Farming Simulator 15,92,12.92,2014-10-30,Giants Software,"Simulation, Open World, Realistic","win, mac","English, French, Italian, German, Spanish - Spain, Portuguese - Portugal, Czech, Dutch, Hungarian, Japanese, Korean, Polish, Portuguese - Brazil, Romanian, Russian, Simplified Chinese, Traditional Chinese, Turkish",5.29,"Single-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0,3.92,3,46,1330.0,30,10,2014,7.04,Simulation,Single-player,0.9000000000000001,0.0014664222250997,0.0661332666583322,0.5,0.0,0.7950450450450449,0.569620253164557,0.004343699222435,0.0014277602011843,642,31,7,3,8
Wild Assault,74,2.1,2025-04-11,Combat Cat Studio,"Early Access, Shooter",win,"English, Simplified Chinese, French, German, Spanish - Spain, Russian, Japanese, Thai, Portuguese - Brazil",7.99,"MMO, Online PvP, Online Co-op, In-App Purchases",10,2.58,3,31,98.0,11,4,2025,0.78,Early Access,MMO,0.675,0.0002373991053802,0.0998874859357419,0.5,0.5882352941176471,0.4932432432432432,0.3797468354430379,0.0003197897533431,0.0001581893404721,321,13,2,0,9
Zombotron,90,2.61,2019-04-22,Ant.Karlov Games,"Action, 2D, Adventure, Shooter, RPG","win, mac","English, Russian, French, German, Portuguese - Brazil, Simplified Chinese",7.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",10,3.06,3,7,341.0,22,4,2019,2.72,Action,Single-player,0.875,0.0002953290306165,0.0998874859357419,0.5,0.5882352941176471,0.6013513513513513,0.0759493670886076,0.0011134667021981,0.0005516346231848,96,2,7,3,8
Day of Defeat: Source,90,15.25,2005-09-26,Valve,"FPS, War, Action","win, linux",English,5.79,"Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Stats, Includes Source SDK, Family Sharing",17,3.69,3,45,8390.0,26,9,2005,48.58,FPS,Cross-Platform Multiplayer,0.875,0.0017310824717676,0.0723840480060007,0.5,1.0,0.7432432432432432,0.5569620253164558,0.0274027908229126,0.0098523566155593,1630,14,0,1,7
Gestalt: Steam & Cinder,79,1.35,2024-07-16,Metamorphosis Games,"RPG, Action, Story Rich, 2D",win,"English, French, German, Spanish - Spain, Portuguese - Brazil, Japanese, Simplified Chinese",9.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,3.34,3,10,87.0,16,7,2024,0.87,RPG,Single-player,0.7375,0.0001522080388562,0.1248906113264158,0.5,0.0,0.6644144144144143,0.1139240506329114,0.0002838619902262,0.0001764419566804,943,25,7,0,9
DAISY THE SWIMMER,65,0.1,2024-07-23,nStarcube,"Sexual Content, Action, Adventure, Combat","win, linux","English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Thai, Traditional Chinese, Vietnamese, Turkish",3.59,"Single-player, Steam Achievements, Family Sharing",17,2.21,2,4,6.0,23,7,2024,0.02,Sexual Content,Single-player,0.5625,1.0222927982880004e-05,0.0448806100762595,0.25,1.0,0.4099099099099098,0.0379746835443038,1.930300727462081e-05,4.056136935182932e-06,1754,29,7,1,9
Granny Remake,82,0.98,2023-07-20,FerriteLabs,"Horror, Stealth",win,"English, Russian, German, Simplified Chinese, Polish, Portuguese - Portugal, Japanese, Indonesian",3.99,"Single-player, Steam Achievements, Captions available, Family Sharing",17,2.9,2,11,108.0,20,7,2023,0.43,Horror,Single-player,0.7750000000000001,0.0001101804460377,0.0498812351543943,0.25,1.0,0.5653153153153152,0.1265822784810126,0.0003524513561767,8.720694410643304e-05,548,17,7,0,9
Dice & Fold,85,2.88,2024-06-24,Tinymice Entertainment,"Card Game, Turn-Based, Combat, RPG, Roguelike","win, mac, linux","English, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Portuguese - Portugal, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish",3.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Remote Play Together, Family Sharing",10,2.75,3,4,163.5,24,6,2024,0.65,Card Game,Single-player,0.8125,0.0003259978145651,0.0498812351543943,0.5,0.5882352941176471,0.5315315315315314,0.0379746835443038,0.0005337232519028,0.0001318244503934,1560,8,7,4,9
Beltmatic,94,1.39,2024-03-29,Notional Games,"Automation, Building, Sandbox, Simulation",win,English,3.99,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,3.84,5,22,100.0,29,3,2024,0.4,Automation,Single-player,0.925,0.0001567515624041,0.0498812351543943,1.0,0.0,0.7770270270270269,0.2658227848101265,0.0003263220739098,8.112273870365864e-05,1062,5,7,0,9
House of Legacy,78,0.91,2025-05-15,S3 Studio,"Early Access, Sandbox, Management, Open World",win,"English, Simplified Chinese",8.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,3.07,2,37,49.4,15,5,2025,0.42,Early Access,Single-player,0.7250000000000001,0.0001022292798288,0.1061382672834104,0.25,0.0,0.6036036036036035,0.4556962025316455,0.0001610543635721,8.517887563884156e-05,1291,13,7,0,9
Ballance,83,0.32,2024-01-05,Cyparade,"Platformer, Puzzle",win,"English, French, Italian, German, Spanish - Spain",3.59,"Single-player, Family Sharing",0,3.47,3,16,23.8,5,1,2024,0.09,Platformer,Single-player,0.7875000000000001,3.521230749658668e-05,0.0448806100762595,0.5,0.0,0.6936936936936937,0.1898734177215189,7.744066031831803e-05,1.8252616208323192e-05,368,23,7,0,9
Rocket Rats,96,0.77,2024-12-17,Gagonfe,"Action, Roguelike, Pixel Graphics, 2D",win,"English, Portuguese - Brazil",3.59,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",0,3.91,3,6,47.1,17,12,2024,0.17,Action,Single-player,0.9500000000000002,8.63269474109867e-05,0.0448806100762595,0.5,0.0,0.7927927927927927,0.0632911392405063,0.0001535421949204,3.447716394905492e-05,606,2,7,0,9
Renaissance Kingdom Wars,74,0.12,2024-11-26,Reverie World Studios,"Strategy, War, Simulation, Management, RPG",win,"English, French, Italian, German, Spanish - Spain, Portuguese - Portugal, Simplified Chinese",9.49,"Single-player, Online PvP, Steam Achievements, Family Sharing",13,2.71,4,6,11.0,26,11,2024,0.1,Strategy,Single-player,0.675,1.2494689756853338e-05,0.1186398299787473,0.75,0.7647058823529411,0.5225225225225224,0.0632911392405063,3.5633808691389694e-05,2.028068467591466e-05,1252,36,7,0,9
Suicide Guy VR,62,0.08,2020-07-24,Fabio Ferrara,"Platformer, Puzzle",win,"English, Italian, Spanish - Spain, French, German, Danish, Japanese, Korean, Polish, Russian, Simplified Chinese, Turkish, Arabic, Dutch, Portuguese - Portugal",5.79,"Single-player, Steam Achievements, VR Only, Steam Trading Cards, Family Sharing",0,2.0,2,2,102.0,24,7,2020,0.59,Platformer,Single-player,0.525,7.95116620890667e-06,0.0723840480060007,0.25,0.0,0.3626126126126126,0.0126582278481012,0.0003328543944765,0.0001196560395878,536,23,7,0,9
Garten of Banban 2,68,3.57,2023-03-03,Euphoric Brothers,"Horror, Puzzle",win,"English, Spanish - Spain, Portuguese - Brazil, Portuguese - Portugal, Russian, Spanish - Latin America",4.99,"Single-player, Family Sharing",13,1.67,1,1,122.9,3,3,2023,0.61,Horror,Single-player,0.6000000000000001,0.0004043735957672,0.0623827978497312,0.0,0.7647058823529411,0.2882882882882882,0.0,0.0004011171443986,0.000123712176523,518,17,7,0,9
Dust Fleet,71,0.13,2023-08-23,Orbiting Disco,"Strategy, Simulation",win,"English, German, Simplified Chinese, French",9.49,"Single-player, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing",0,2.76,2,23,58.9,23,8,2023,0.56,Strategy,Single-player,0.6375000000000001,1.3630570643840003e-05,0.1186398299787473,0.25,0.0,0.5337837837837837,0.2784810126582278,0.000192082886264,0.0001135718341851,1092,36,7,0,9
Panzer Corps Gold,91,2.11,2011-07-10,Flashback Games,"Strategy, Turn-Based, War","win, mac","English, German, Russian, French",14.99,"Single-player, Cross-Platform Multiplayer, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing",10,4.06,4,62,498.8,10,7,2011,7.48,Strategy,Single-player,0.8875,0.0002385349862672,0.1873984248031004,0.75,0.5882352941176471,0.8265765765765763,0.7721518987341772,0.0016288667949113,0.0015169952137584,561,36,7,3,8
Lost But Found,74,1.38,2024-11-25,Rogue Duck Interactive,"Simulation, Strategy","win, mac, linux","English, French, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Portugal, Russian, Simplified Chinese, Traditional Chinese, Turkish",3.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Remote Play Together, Family Sharing",13,2.27,2,13,161.1,25,11,2024,0.64,Simulation,Single-player,0.675,0.0001556156815171,0.0498812351543943,0.25,0.7647058823529411,0.4234234234234234,0.1518987341772151,0.0005258844672227,0.0001297963819258,1271,31,7,4,9
Ship of Fools,82,4.25,2022-11-22,Fika Productions,"Roguelike, Action",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Russian, Simplified Chinese, Traditional Chinese",21.99,"Single-player, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Steam Cloud, Remote Play Together, Family Sharing",10,2.75,3,8,530.8,22,11,2022,11.67,Roguelike,Single-player,0.7750000000000001,0.0004816134960823,0.2749093636704588,0.5,0.5882352941176471,0.5315315315315314,0.0886075949367088,0.0017333839239786,0.0023667559016792,551,27,7,0,9
UBOAT,83,22.04,2024-08-02,Deep Water Studio,"Simulation, War, Open World, RPG, Realistic, Management",win,"English, French, Italian, German, Spanish - Spain, Polish, Russian, Korean, Simplified Chinese, Turkish, Czech, Portuguese - Portugal, Japanese, Ukrainian",14.99,"Single-player, Steam Achievements, Steam Workshop, Steam Cloud, Family Sharing",17,2.83,2,49,970.9,2,8,2024,14.55,Simulation,Single-player,0.7875000000000001,0.0025023455940316,0.1873984248031004,0.25,1.0,0.5495495495495495,0.6075949367088608,0.0031708210646826,0.0029508396203455,416,31,7,0,9
The Cave,87,2.37,2013-01-24,Double Fine Productions,"Adventure, Platformer, Puzzle","win, mac, linux","English, German, French, Italian, Spanish - Spain",14.99,"Single-player, Steam Achievements, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing",13,3.5,3,12,709.4,24,1,2013,10.63,Adventure,Single-player,0.8375000000000001,0.0002680678893288,0.1873984248031004,0.5,0.7647058823529411,0.7004504504504504,0.1392405063291139,0.0023167201505856,0.0021558367810497,456,3,7,4,8
Anno 1602 History Edition,72,0.13,2024-04-22,Ubisoft Mainz,"Strategy, Simulation, Building",win,"English, French, Italian, German, Spanish - Spain, Czech, Polish, Russian",7.99,Single-player,10,2.66,4,11,36.0,22,4,2024,0.29,Strategy,Single-player,0.65,1.3630570643840003e-05,0.0998874859357419,0.75,0.5882352941176471,0.5112612612612613,0.1265822784810126,0.0001172878157752,5.8813985560152506e-05,1604,36,7,0,9
Magicraft,91,12.11,2024-11-02,Wave Games,"Action, Roguelike, RPG",win,"English, Simplified Chinese, Traditional Chinese, Japanese, German, Russian, Korean",8.49,"Single-player, Steam Achievements, Steam Cloud, Family Sharing",13,3.33,1,12,859.0,2,11,2024,7.29,Action,Single-player,0.8875,0.0013744158732538,0.1061382672834104,0.0,0.7647058823529411,0.6621621621621621,0.1392405063291139,0.0028053377289753,0.0014784619128741,1667,2,7,0,9
Blade and Sorcery,96,54.5,2024-06-17,WarpFrog,"Action, Adventure, RPG, Simulation, Sandbox",win,"English, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Simplified Chinese, Thai, Traditional Chinese",14.99,"Single-player, Tracked Controller Support, VR Only, Family Sharing",17,3.41,3,35,2390.0,17,6,2024,35.83,Action,Single-player,0.9500000000000002,0.0061894149531903,0.1873984248031004,0.5,1.0,0.6801801801801801,0.430379746835443,0.00780582912279,0.0072665693193802,1665,2,7,0,9
Agrou,87,2.22,2020-07-25,Osmose Studio,"Strategy, Tactical",win,"English, French, Korean, Turkish, Vietnamese",4.99,"Online PvP, Online Co-op, Steam Achievements, Steam Cloud, Family Sharing",10,2.9,3,20,414.0,25,7,2020,2.07,Strategy,Online PvP,0.8375000000000001,0.000251029676024,0.0623827978497312,0.5,0.5882352941176471,0.5653153153153152,0.240506329113924,0.0013518964028829,0.0004198101727914,1098,36,4,0,9
Call to Arms - Gates of Hell: Ostfront,83,22.49,2021-06-11,Barbedwire Studios,"War, Tactical, Simulation, Action, FPS, Strategy",win,"English, French, German, Spanish - Spain, Russian, Simplified Chinese, Italian, Polish, Ukrainian",17.99,"Single-player, Online PvP, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Includes level editor, Family Sharing",17,3.67,5,36,1330.0,11,6,2021,23.93,War,Single-player,0.7875000000000001,0.002553460233946,0.2249031128891111,1.0,1.0,0.7387387387387386,0.4430379746835443,0.004343699222435,0.0048531678429463,153,41,7,0,9
VTOL VR,98,17.58,2017-08-03,"Boundless Dynamics, LLC","Simulation, Combat",win,"English, Simplified Chinese, Russian, Japanese",14.99,"Single-player, Online PvP, Online Co-op, Tracked Controller Support, VR Only, Steam Workshop, Includes level editor, Family Sharing",17,4.27,5,37,952.1,3,8,2017,14.27,Simulation,Single-player,0.975,0.0019957427184355,0.1873984248031004,1.0,1.0,0.8738738738738737,0.4556962025316455,0.0031094172513556,0.002894053703253,226,31,7,0,8
HighFleet,88,6.24,2021-07-27,Konstantin Koshutin,"Strategy, 2D, RPG, Roguelike",win,"English, Russian",14.99,"Single-player, Family Sharing",13,3.75,4,28,640.0,27,7,2021,9.59,Strategy,Single-player,0.8500000000000001,0.0007076537925926,0.1873984248031004,0.75,0.7647058823529411,0.7567567567567567,0.3417721518987341,0.0020900486269209,0.0019449176604202,827,36,7,0,9
My Friendly Neighborhood,96,2.14,2023-07-18,John Szymanski,"Action, Adventure, Horror",win,"English, French, Italian, German, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish",14.99,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Steam Cloud, Family Sharing",13,3.63,3,6,201.3,18,7,2023,3.02,Action,Single-player,0.9500000000000002,0.0002419426289281,0.1873984248031004,0.5,0.7647058823529411,0.7297297297297296,0.0632911392405063,0.0006571841106136,0.0006124766772126,777,2,7,0,9
Call of Duty®: Black Ops III,87,140.28,2015-11-06,Treyarch,"FPS, Action","win, mac","English, French, Italian, German, Spanish - Spain, Simplified Chinese, Traditional Chinese, Japanese, Polish, Portuguese - Brazil, Russian",59.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",17,3.16,3,26,10060.0,6,11,2015,603.5,FPS,Single-player,0.8375000000000001,0.0159330012017619,0.7499687460932617,0.5,1.0,0.6238738738738738,0.3164556962025316,0.0328572784961134,0.1223939320191449,1584,14,7,3,8
Wreckfest 2,74,2.71,2025-03-20,Bugbear,"Driving, Simulation, Combat",win,English,14.99,"Single-player, Online PvP, Steam Cloud, Family Sharing",13,3.0,4,3,196.0,20,3,2025,2.94,Driving,Single-player,0.675,0.0003066878394864,0.1873984248031004,0.75,0.7647058823529411,0.5878378378378378,0.0253164556962025,0.0006398734611118,0.0005962521294718,237,12,7,0,9
Dragonkin: The Banished,60,0.52,2025-03-06,Eko Software,"Early Access, Roguelike, Action, Adventure, RPG",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese",14.99,"Single-player, Steam Cloud, Family Sharing",10,2.22,4,15,19.0,6,3,2025,0.28,Early Access,Single-player,0.5,5.792992523632002e-05,0.1873984248031004,0.75,0.5882352941176471,0.4121621621621621,0.1772151898734177,6.17630909582199e-05,5.678591709256105e-05,495,13,7,0,9
Maneater,89,13.37,2021-05-25,Tripwire Interactive,"Open World, RPG",win,"English, French, Italian, German, Spanish - Spain, Japanese, Korean, Polish, Portuguese - Brazil, Russian, Simplified Chinese, Spanish - Latin America, Traditional Chinese, Turkish",39.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",17,3.35,2,13,1550.0,25,5,2021,61.98,Open World,Single-player,0.8625,0.0015175368650141,0.4999374921865233,0.25,1.0,0.6666666666666666,0.1518987341772151,0.0050622544847728,0.0125699683621319,1587,21,7,0,9
